XlSizeRepresents	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlInsertShiftDirection	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlDeleteShiftDirection	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlDirection	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlConsolidationFunction	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=11
XlSheetType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=5
XlLocationInTable	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=9
XlFindLookIn	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlWindowType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=5
XlPivotFieldDataType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlCopyPictureFormat	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlPivotTableSourceType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlReferenceStyle	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlMSApplication	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=7
XlMouseButton	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlCutCopyMode	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlFillWith	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlFilterAction	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlOrder	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlLinkType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlApplyNamesOrder	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlEnableCancelKey	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPageBreak	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlOLEType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPageOrientation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlLinkInfo	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlCommandUnderlines	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlOLEVerb	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlCalculation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlFileAccess	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlEditionType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlObjectSize	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlLookAt	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlMailSystem	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlLinkInfoType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlCVError	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=7
XlEditionFormat	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlLink	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlCellType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=10
XlArrangeStyle	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlMousePointer	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlEditionOptionsOption	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=8
XlAutoFillType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=11
XlAutoFilterOperator	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=6
XlClipboardFormat	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=33
XlFileFormat	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=39
XlApplicationInternational	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=45
XlPageBreakExtent	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlCellInsertionMode	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlFormulaLabel	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlHighlightChangesTime	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlCommentDisplayMode	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlFormatConditionType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlFormatConditionOperator	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=8
XlEnableSelection	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlDVType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=8
XlIMEMode	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=11
XlDVAlertStyle	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlChartLocation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPaperSize	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=42
XlPasteSpecialOperation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=5
XlPasteType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=6
XlPhoneticCharacterType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlPhoneticAlignment	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlPictureAppearance	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlPivotFieldOrientation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=5
XlPivotFieldCalculation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=9
XlPlacement	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPlatform	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPrintLocation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPriority	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlPTSelectionMode	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=6
XlRangeAutoFormat	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=21
XlReferenceType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlRoutingSlipDelivery	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlRoutingSlipStatus	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlRunAutoMacro	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlSaveAction	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSaveAsAccessMode	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlSaveConflictResolution	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlSearchDirection	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSearchOrder	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSheetVisibility	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlSortMethod	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSortMethodOld	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSortOrder	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSortOrientation	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSortType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSpecialCellsValue	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlSubscribeToFormat	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSummaryRow	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSummaryColumn	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlSummaryReportType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlTabPosition	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlTextParsingType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlTextQualifier	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlWBATemplate	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=4
XlWindowView	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=2
XlXLMMacroType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlYesNoGuess	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlDisplayShapes	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlBordersIndex	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=8
XlToolbarProtection	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=5
XlBuiltInDialog	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=221
XlParameterType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=3
XlParameterDataType	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=20
XlFormControl	{00000000-0000-0000-0000-000000000000}	TKIND_ENUM	Func=0	Var=10
IFont	{0002084D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=31	Var=0
IWindow	{00020893-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=89	Var=0
IWindows	{00020892-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IAppEvents	{00024413-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=20	Var=0
_Application	{000208D5-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=304	Var=0
IWorksheetFunction	{00020845-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=178	Var=0
IRange	{00020846-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=191	Var=0
IChartEvents	{0002440F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=13	Var=0
_Chart	{000208D6-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=158	Var=0
Sheets	{000208D7-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=26	Var=0
IVPageBreak	{00024402-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=10	Var=0
IHPageBreak	{00024401-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=10	Var=0
IHPageBreaks	{00024404-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IVPageBreaks	{00024405-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IRecentFile	{00024407-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IRecentFiles	{00024406-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=10	Var=0
IDocEvents	{00024411-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
_Worksheet	{000208D8-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=130	Var=0
IStyle	{00020852-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=50	Var=0
IStyles	{00020853-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=9	Var=0
IBorders	{00020855-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=17	Var=0
_Global	{000208D9-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=57	Var=0
IAddIn	{00020857-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=13	Var=0
IAddIns	{00020858-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IToolbar	{0002085C-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=22	Var=0
IToolbars	{0002085D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IToolbarButton	{0002085E-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=31	Var=0
IToolbarButtons	{0002085F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IAreas	{00020860-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
IWorkbookEvents	{00024412-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=19	Var=0
_Workbook	{000208DA-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=154	Var=0
Workbooks	{000208DB-0000-0000-C000-000000000046}	TKIND_DISPATCH	Func=18	Var=0
IMenuBars	{00020863-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IMenuBar	{00020864-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=11	Var=0
IMenus	{00020865-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IMenu	{00020866-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=10	Var=0
IMenuItems	{00020867-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=9	Var=0
IMenuItem	{00020868-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=19	Var=0
ICharts	{0002086D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=19	Var=0
IDrawingObjects	{0002086F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=129	Var=0
IPivotCache	{0002441C-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=25	Var=0
IPivotCaches	{0002441D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
IPivotFormula	{0002441E-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=12	Var=0
IPivotFormulas	{0002441F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IPivotTable	{00020872-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=89	Var=0
IPivotTables	{00020873-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=6	Var=0
IPivotField	{00020874-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=65	Var=0
IPivotFields	{00020875-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=6	Var=0
ICalculatedFields	{00024420-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IPivotItem	{00020876-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=26	Var=0
IPivotItems	{00020877-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
ICalculatedItems	{00024421-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
ICharacters	{00020878-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=13	Var=0
IDialogs	{00020879-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
IDialog	{0002087A-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=4	Var=0
ISoundNote	{0002087B-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
IButton	{0002087D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=75	Var=0
IButtons	{0002087E-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=79	Var=0
ICheckBox	{0002087F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=60	Var=0
ICheckBoxes	{00020880-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=64	Var=0
IOptionButton	{00020881-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=61	Var=0
IOptionButtons	{00020882-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=65	Var=0
IEditBox	{00020883-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=55	Var=0
IEditBoxes	{00020884-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=59	Var=0
IScrollBar	{00020885-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=54	Var=0
IScrollBars	{00020886-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=58	Var=0
IListBox	{00020887-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=59	Var=0
IListBoxes	{00020888-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=63	Var=0
IGroupBox	{00020889-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=52	Var=0
IGroupBoxes	{0002088A-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=56	Var=0
IDropDown	{0002088B-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=65	Var=0
IDropDowns	{0002088C-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=69	Var=0
ISpinner	{0002088D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=52	Var=0
ISpinners	{0002088E-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=56	Var=0
IDialogFrame	{0002088F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=42	Var=0
ILabel	{00020890-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=51	Var=0
ILabels	{00020891-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=55	Var=0
IPanes	{00020894-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=6	Var=0
IPane	{00020895-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=12	Var=0
IScenarios	{00020896-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=9	Var=0
IScenario	{00020897-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=17	Var=0
IGroupObject	{00020898-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=102	Var=0
IGroupObjects	{00020899-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=105	Var=0
ILine	{0002089A-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=45	Var=0
ILines	{0002089B-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=49	Var=0
IRectangle	{0002089C-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=69	Var=0
IRectangles	{0002089D-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=73	Var=0
IOval	{0002089E-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=67	Var=0
IOvals	{0002089F-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=71	Var=0
IArc	{000208A0-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=66	Var=0
IArcs	{000208A1-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=70	Var=0
IOLEObjectEvents	{00024410-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=2	Var=0
_IOLEObject	{000208A2-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=58	Var=0
IOLEObjects	{000208A3-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=59	Var=0
ITextBox	{000208A4-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=69	Var=0
ITextBoxes	{000208A5-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=73	Var=0
IPicture	{000208A6-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=44	Var=0
IPictures	{000208A7-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=50	Var=0
IDrawing	{000208A8-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=70	Var=0
IDrawings	{000208A9-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=74	Var=0
IRoutingSlip	{000208AA-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=16	Var=0
IOutline	{000208AB-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=10	Var=0
IModule	{000208AD-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=36	Var=0
IModules	{000208AE-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=19	Var=0
IDialogSheet	{000208AF-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=124	Var=0
IDialogSheets	{000208B0-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=19	Var=0
IWorksheets	{000208B1-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=19	Var=0
IPageSetup	{000208B4-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=66	Var=0
INames	{000208B8-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IName	{000208B9-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=31	Var=0
IChartObject	{000208CF-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=48	Var=0
IChartObjects	{000208D0-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=51	Var=0
IMailer	{000208D1-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=18	Var=0
ICustomViews	{00024422-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
ICustomView	{00024423-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=8	Var=0
IFormatConditions	{00024424-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=9	Var=0
IFormatCondition	{00024425-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=12	Var=0
IComments	{00024426-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=7	Var=0
IComment	{00024427-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=11	Var=0
IRefreshEvents	{0002441B-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=2	Var=0
_IQueryTable	{00024428-0001-0000-C000-000000000046}	TKIND_INTERFACE	Func=45	Var=0
